Título,Fecha,Contenido,Etiquetas,Número de Comentarios,Enlace
Unión Eléctrica pronostica una afectación de 1 701 MW para el horario pico nocturno de este jueves,2025-04-17T09:17:00,"Trabajadores de la Unión Eléctrica. Foto: Andy Jorge Blanco/Cubadebate. En el día de ayer se afectó el servicio las 24 horas y se mantuvo afectado durante toda la madrugada de este jueves. La máxima afectación en el día de ayer fue de 1 742 MW a las 20:20 horas, coincidente con la hora de máxima demanda. Estado actual del SEN A las 7:00 a.m., la disponibilidad del SEN fue de 1 506 MW, mientras que la demanda alcanzó los 2 570 MW, lo que provocó una afectación de 1 094 MW. Para el mediodía, se estima una afectación de 1 250 MW. Principales incidencias Avería : Unidad 6 de la CTE Nuevitas y Unidad 2 de la CTE Felton. Mantenimiento : Unidad 2 de la CTE Santa Cruz, Unidades 3 y 4 de la CTE Cienfuegos y Unidades 5 y 6 de la CTE Renté. Limitaciones térmicas: 342 MW fuera de servicio. Problemas por falta de combustible: 69 centrales de generación distribuida (614 MW). 218 MW en los motores Fuel Oil de Moa y Mariel afectados por esta causa. Adicionalmente, están indisponibles por falta de lubricantes 54 MW. La producción de energía de los 8 nuevos parques solares fotovoltaicos fue de 1 013.6 MWh. Pronóstico para el horario pico Se considera la entrada para el pico de 5 motores en el Emplazamiento de Mariel con 83 MW y 6 motores con 90 MW. Con este pronóstico, se estima una disponibilidad de 1 769 MW y una demanda máxima de 3 400 MW, para un déficit de 1 631 MW, por lo que de mantenerse las condiciones previstas se pronostica una afectación de 1 701MW en este horario. (Con información de UNE-MINEM)","['Apagones', 'Economía', 'Electricidad', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Unión Eléctrica (UNE)']",13,http://www.cubadebate.cu/noticias/2025/04/17/une-pronostica-una-afectacion-de-1-701mw-para-el-horario-pico-nocturno-de-este-jueves/
UNE prevé afectación de 1689 MW en horario pico,2025-04-16T09:05:00,"Foto: Archivo/ Cubadebate. En el día de ayer martes 15 de abril se afectó el servicio las 24 horas y se mantuvo afectado durante toda la madrugada de hoy. La máxima afectación en el dia de ayer fue de 1623 MW a las 20:20 horas, coincidente con la hora de máxima demanda. La producción de energía de los 8 nuevos parques solares fotovoltaicos fue de 1026 MWh. Estado actual del SEN A las 7:00 a.m., la disponibilidad del SEN es de 1731 MW , mientras que la demanda alcanza los 2494 MW, lo que provoca una afectación de 801 MW. Para el mediodía, se estima una afectación de 916 MW. Principales incidencias Avería: Unidad 2 de la CTE Felton. Mantenimiento: Unidad 2 de la CTE Santa Cruz, Unidades 3 y 4 de la CTE Cienfuegos y Unidades 5 y 6 de la CTE Renté. Limitaciones térmicas: 358 MW fuera de servicio. Problemas por falta de combustible: 90 centrales de generación distribuida (603 MW). 120 MW en los motores Fuel Oil de Moa afectados por esta causa. Adicionalmente, están indisponibles por falta de lubricantes 18 MW. Pronóstico para el horario pico Con este pronóstico, se estima una disponibilidad de 1731 MW y una demanda máxima de 3350 MW, para un déficit de 1619 MW, por lo que de mantenerse las condiciones previstas se pronostica una afectación de 1689 MW en este horario. UNE - MINEM","['Cuba', 'Economía', 'Electricidad', 'Empresa Eléctrica', 'Energía', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Termoeléctrica', 'Unión Eléctrica (UNE)']",22,http://www.cubadebate.cu/noticias/2025/04/16/une-preve-afectacion-de-1689-mw-en-horario-pico/
La UNE pronostica una afectación de 1640 MW para el horario pico,2025-04-15T09:13:00,"Foto: Archivo. A las 7:00 a.m., la disponibilidad del SEN es de 1820 MW, mientras que la demanda alcanza los 2395 MW, lo que provoca una afectación de 645 MW. Para el mediodía, se estima una afectación de 925 MW. Estado actual del SEN Avería: Unidad 2 de la CTE Felton. Mantenimiento: Unidad 2 de la CTE Santa Cruz, Unidades 3 y 4 de la CTE. Cienfuegos y Unidad 5 de la CTE Renté. Limitaciones térmicas: 412 MW fuera de servicio. Problemas por falta de combustible: 94 centrales de generación distribuida (619 MW). Adicionalmente, están indisponibles por falta de lubricantes 29 MW. La producción de energía de los 8 nuevos parques solares fotovoltaicos fue de 1039.99 MWh. Pronóstico para el horario pico Con este pronóstico, se estima una disponibilidad de 1820 MW y una demanda máxima de 3390 MW, para un déficit de 1570 MW, por lo que de mantenerse las condiciones previstas se pronostica una afectación de 1640 MW en este horario. En el día de ayer se comenzó a afectar el servicio a partir de las 05:09 horas de la mañana, afectándose durante todo el día y la madrugada de hoy. La máxima afectación en el día de ayer fue de 1601 MW a las 20:20 horas, coincidente con la hora de máxima demanda. (Tomado de la UNE)","['Apagones', 'Economía', 'Electricidad', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Sistema Eléctrico Nacional (SEN)', 'Unión Eléctrica (UNE)']",10,http://www.cubadebate.cu/noticias/2025/04/15/la-une-pronostica-una-afectacion-de-1640-mw-para-el-horario-pico/
La UNE pronostica una afectación de 1482 MW para el horario pico de este lunes,2025-04-14T08:46:00,"La Unión Eléctrica estima para el horario pico de este lunes una disponibilidad de 1838 MW y una demanda máxima de 3250 MW, para un déficit de 1412 MW, por lo que, de mantenerse las condiciones previstas, se pronostica una afectación de 1482 MW en este horario. Se estima para el pico el completamiento de la Unidad 1 de Energas Varadero aportando 20 MW más en este horario. En el día de ayer se comenzó a afectar el servicio a partir de las 06:34 horas de la mañana, la afectación se restableció a las 01:22 de la madrugada de hoy y se comenzó a afectar nuevamente el servicio a las 05:09 horas. La máxima afectación en el día de ayer fue de 1334 MW a las 20:20 horas, no coincidente con la hora de máxima demanda. La producción de energía de los ocho nuevos parques solares fotovoltaicos fue de 940 MWh. A las 7:00 a.m. de este lunes, la disponibilidad del SEN era de 1818 MW, mientras que la demanda alcanzaba los 2155 MW, para una afectación de 387 MW. Para el mediodía, se estima una afectación de 700 MW. Entre las principales incidencias del día, la UNE señala que se encuentra en avería la Unidad 2 de la CTE Felton y en mantenimiento la Unidad 2 de la CTE Santa Cruz, las Unidades 3 y 4 de la CTE Cienfuegos y la Unidad 5 de la CTE Renté. Existen limitaciones térmicas con 411 MW fuera de servicio y se reportan problemas por falta de combustible en 91 centrales de generación distribuida (659 MW). Adicionalmente, no están disponibles por falta de lubricantes 79 MW.","['Apagones', 'Combustibles', 'Economía', 'Electricidad', 'Energía']",7,http://www.cubadebate.cu/noticias/2025/04/14/la-une-pronostica-una-afectacion-de-1482-mw-para-el-horario-pico-de-este-lunes/
Unión Eléctrica estima déficit de 1440 MW en pico nocturno,2025-04-13T10:06:00,"Foto: Archivo/ Cubadebate. Ebado ste sáse afectó el servicio las 24 horas y se cerró la afectación a las 02:14 de la madrugada de hoy hasta las 06:34. La máxima afectación en el dia de ayer fue de 1588 MW a las 20:00 horas, coincidente con la hora de máxima demanda. La producción de energía de los 8 nuevos parques solares fotovoltaicos fue de 979.9 MWh. Estado actual del SEN A las 7:00 a.m., la disponibilidad del SEN es de 1860 MW, mientras que la demanda alcanza los 2006 MW, lo que provoca una afectación de 170 MW. Para el mediodía, se estima una afectación de 700 MW. Principales incidencias Avería: Unidad 1 de la CTE Santa Cruz y Unidad 2 de la CTE Felton. Mantenimiento: Unidad 2 de la CTE Santa Cruz, Unidades 3 y 4 de la CTE Cienfuegos y Unidad 5 de la CTE Renté. Limitaciones térmicas: 391 MW fuera de servicio. Problemas por falta de combustible: 82 centrales de generación distribuida (564 MW). Adicionalmente, están indisponibles por falta de lubricantes 178 MW. Pronóstico para el horario pico Se estima para el pico la entrada de la unidad 1 de la CTE de Santa Cruz con 70 MW, alcanzando una disponibilidad de 1930 MW y una demanda máxima de 3300 MW, para un déficit de 1370 MW, por lo que de mantenerse las condiciones previstas se pronostica una afectación de 1440 MW en este horario. (Tomado de la UNE)","['Apagones', 'Economía', 'Electricidad', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Sistema Eléctrico Nacional (SEN)', 'Unión Eléctrica (UNE)']",3,http://www.cubadebate.cu/noticias/2025/04/13/union-electrica-estima-deficit-de-1440-mw-en-pico-nocturno/
Pronostican afectación de más de 1 500 MW durante el horario pico nocturno de este sábado,2025-04-12T10:11:00,"Foto: Archivo. A través de su comunicado diario, la Unión Eléctrica (UNE), informó este sábado que a las 7:00 a.m. la disponibilidad del Sistema Eléctrico Nacional (SEN) era de 1 810 MW frente a una demanda de 2 260 MW, generando un déficit de 473 MW . Según la fuente, se prevé que para el mediodía la afectación alcance los 750 MW. Asimismo, para el horario pico nocturno, se estima una demanda máxima de 3 300 MW y una disponibilidad de 1 810 MW, lo que generaría un déficit de 1 490 MW y una afectación pronosticada de 1 560 MW . Entre las principales causas de las afectaciones el texto destacó las fallas en la Unidad 1 de la Central Termoeléctrica (CTE) Santa Cruz y en la Unidad 2 de la CTE Felton. De igual modo, se encuentran en proceso de mantenimiento la Unidad 2 de la CTE Santa Cruz, las Unidades 3 y 4 de la CTE Cienfuegos y la Unidad 5 de la CTE Renté. De acuerdo a la fuente, un total de 391 MW están fuera de servicio por limitaciones térmicas y 81 centrales de generación distribuida (553 MW) están paralizadas por escasez de combustible, mientras otros 107 MW están indisponibles por falta de lubricantes. Según la entidad, perteneciente al Ministerio de Energía y Minas , el momento de mayor afectación el viernes ocurrió a las 20:20 horas, con un déficit de 1 604 MW, coincidiendo con la hora de máxima demanda , superior a lo planificado por las autoridades energéticas. Durante ese período, los ocho nuevos parques solares fotovoltaicos del país aportaron 895 MWh de energía .","['Apagones', 'Combustibles', 'Cuba', 'Economía', 'Electricidad', 'Energía', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Termoeléctrica', 'Unión Eléctrica (UNE)']",16,http://www.cubadebate.cu/noticias/2025/04/12/pronostican-afectacion-de-mas-de-1-500-mw-durante-el-horario-pico-nocturno-de-este-sabado/
La UNE calcula una afectación de 1540 MW para el horario pico de este jueves,2025-04-10T09:33:00,"La Unión Eléctrica pronostica para el horario pico de este jueves una disponibilidad de 1930 MW y una demanda máxima de 3400 MW, para un déficit de 1470 MW, por lo que, de mantenerse estas condiciones, se calcula una afectación de 1540 MW en este horario. En su parte diario, la UNE informa que ayer se afectó el servicio las 24 horas y se mantuvo afectado durante toda la madrugada de hoy. La máxima afectación este miércoles fue de 1631 MW a las 19:40 horas , coincidente con la hora de máxima demanda. La producción de energía de los 8 nuevos parques solares fotovoltaicos fue de 803 MWh. Este jueves a las 7:00 a.m., la disponibilidad del SEN era de de 1860 MW, mientras que la demanda alcanzaba los 2520 MW, para una afectación de 692 MW. Para el mediodía, se estima una afectación de 950 MW. Entre las principales incidencias, la UNE señala las averías de la Unidad 8 de la CTE Mariel y Unidad 2 de la CTE Felton. Se encuentran en mantenimiento la Unidad 2 de la CTE Santa Cruz, las Unidades 3 y 4 de la CTE Cienfuegos y la Unidad 5 de la CTE Renté. Las limitaciones térmicas se calculan en 394 MW fuera de servicio, mientras que por falta de combustible existen problemas en 60 centrales de generación distribuida (345 MW). Adicionalmente, no están disponibles por falta de lubricantes 208 MW. Para el horario pico de este jueves se estima la entrada de la unidad 8 de la CTE Mariel con 70 MW (en proceso de arranque).","['Apagones', 'Combustibles', 'Economía', 'Electricidad', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Unión Eléctrica (UNE)']",10,http://www.cubadebate.cu/noticias/2025/04/10/la-une-calcula-una-afectacion-de-1540-mw-para-el-horario-pico-de-este-jueves/
Unión Eléctrica pronostica un déficit de 1 540 MW para el horario pico nocturno,2025-04-09T09:51:00,"Termoeléctrica Felton. Foto: Archivo. A las 7:00 a.m., la disponibilidad del SEN es de 1860 MW, mientras que la demanda alcanza los 2520 MW, lo que provoca una afectación de 692 MW. Para el mediodía, se estima una afectación de 950 MW. Principales incidencias: Avería: Unidad 8 de la CTE Mariel y Unidad 2 de la CTE Felton. Mantenimiento: Unidad 2 de la CTE Santa Cruz, Unidades 3 y 4 de la CTE Cienfuegos y Unidad 5 de la CTE Renté. Limitaciones térmicas: 394 MW fuera de servicio. Problemas por falta de combustible: 60 centrales de generación distribuida (345 MW). Adicionalmente, están indisponibles por falta de lubricantes 208 MW. Pronóstico para el horario pico Para el horario pico se estima la entrada de la unidad 8 de la CTE Mariel con 70 MW (en proceso de arranque). Con este pronóstico, se estima para el pico una disponibilidad de 1930 MW y una demanda máxima de 3400 MW, para un déficit de 1470 MW, por lo que de mantenerse las condiciones previstas se pronostica una afectación de 1540 MW en este horario . En el día de ayer se afectó el servicio las 24 horas y se mantuvo afectado durante toda la madrugada de hoy. La máxima afectación en el día de ayer fue de 1631 MW a las 19:40 horas, coincidente con la hora de máxima demanda. La producción de energía de los 8 nuevos parques solares fotovoltaicos fue de 803 MWh. (Con información de la Unión Eléctrica)","['Apagones', 'Cuba', 'Economía', 'Electricidad', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Sistema Eléctrico Nacional (SEN)', 'Termoeléctrica', 'Unión Eléctrica (UNE)']",10,http://www.cubadebate.cu/noticias/2025/04/09/union-electrica-pronostica-un-deficit-de-1-540-mw-para-el-horario-pico-nocturno/
La Unión Eléctrica pronostica un déficit de 1643 MW para el horario pico nocturno,2025-04-08T10:31:00,"Foto: Archivo/ Cubadebate. La Unión Eléctrica proyecta para el horario pico nocturno una disponibilidad de 1927 MW y una demanda máxima de 3500 MW. El déficit debe ser de 1573 MW, por lo que de, mantenerse las condiciones previstas, se pronostica una afectación de 1643 MW en dicho horario. En la jornada de ayer lunes 7 de abril, se afectó el servicio las 24 horas y se mantuvo afectado durante toda la madrugada de hoy. La máxima afectación fue de 1801 MW a las 20:10 horas, coincidente con la hora de máxima demanda, superior a lo planificado por demanda por encima del pronóstico. La producción de energía de los 8 nuevos parques solares fotovoltaicos fue de 1010 MWh. A las 7:00 a.m. del martes 8 de abril, la disponibilidad del SEN era de 1687 MW, mientras que la demanda alcanza los 2780 MW, lo que provoca una afectación de 1136 MW. Para el mediodía, se estima una afectación de 1200 MW. Principales incidencias que interfieren en el servicio eléctrico hoy, son: Por avería: Las Unidades 6 y 8 de la CTE Mariel, y la Unidad 2 de la CTE Felton. En mantenimiento: La Unidad 2 de la CTE Santa Cruz; las Unidades 3 y 4 de la CTE Cienfuegos y la Unidad 5 de la CTE Renté. Por limitaciones térmicas: 461 MW fuera de servicio. Problemas por falta de combustible: 58 centrales de generación distribuida (307 MW). Adicionalmente, no están disponibles por falta de lubricantes 186 MW. Para el horario pico se espera la entrada de la unidad 6 de la CTE Mariel con 100 MW, la recuperación de 80 MW en motores de la generación distribuida que están fuera por combustible y el completamiento de la unidad 1 de la CTE Felton aportando 60 MW. (Unión Eléctrica Nacional)","['Apagones', 'Cuba', 'Economía', 'economía doméstica', 'Electricidad', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Sistema Eléctrico Nacional (SEN)', 'Termoeléctrica', 'Unión Eléctrica (UNE)']",60,http://www.cubadebate.cu/noticias/2025/04/08/la-union-electrica-pronostica-un-deficit-de-1643-mw-para-el-horario-pico-nocturno/
La Unión Eléctrica estima afectación de 1 706 MW para el horario pico nocturno este lunes,2025-04-07T10:23:00,"La Unión Eléctrica estima para el horario pico de este lunes una disponibilidad de 1 864 MW y una demanda máxima de 3 500 MW, para un déficit de 1 636 MW, por lo que de mantenerse las condiciones previstas se pronostica una afectación de 1 706 MW en este horario. A las 7:00 a.m., la disponibilidad del SEN era de 1 710 MW , mientras que la demanda alcanzó los 2 800 MW, lo que provocó una afectación de 1 149 MW. Para el mediodía, se estima una afectación de 1 250 MW. Para el horario pico se espera la entrada de la unidad 8 de la CTE Mariel con 74 MW y la recuperación de 80 MW de generación distribuida que se encuentran fuera de servicio por falta de combustible. La producción de energía de los ocho nuevos parques solares fotovoltaicos fue de 982 MWh. Se encuentran con averías las unidades 6 y 8 de la CTE Mariel y Unidad 2 de la CTE Felton. Están en mantenimiento la unidad 2 de la CTE Santa Cruz, las unidades 3 y 4 de la CTE Cienfuegos y la unidad 5 de la CTE Renté. Hay 392 MW fuera de servicio por limitaciones térmicas y 71 centrales de generación distribuida con problemas por falta de combustible, lo cual genera una indisponibilidad de 456 MW. Adicionalmente, están indisponibles por falta de lubricantes 184 MW. En el día de ayer se afectó el servicio las 24 horas y se mantuvo afectado durante toda la madrugada de hoy. La máxima afectación en esa jornada fue de 1 808 MW a las 20:40 horas, coincidente con la hora de máxima demanda, superior a lo planificado por demanda por encima del pronóstico. (Con información de la UNE-MINEM)","['Apagón', 'Apagones', 'Economía', 'Electricidad', 'Energías Renovables', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Unión Eléctrica (UNE)']",28,http://www.cubadebate.cu/noticias/2025/04/07/la-union-electrica-estima-afectacion-de-1-706-mw-para-el-horario-pico-nocturno-este-lunes/
Unión Eléctrica estima afectación de 1615 MW en pico nocturno de este domingo,2025-04-06T08:58:00,"La  afectación en la generación eléctrica para este domingo 6 de abril en el horario pico nocturno podría alcanzar los 1615 MW, mientras que en horas del mediodía ese pronóstico es de 1200 MW, de acuerdo con la Unión Eléctrica (UNE) . En su parte habitual, la empresa informó que a las 7:00 a.m., la disponibilidad del SEN era de 1703 MW, mientras que la demanda alcanzaba los 2715 MW, lo que provoca una afectación de 1008 MW. Para el mediodía, se estima una afectación de 1200 MW. Principales incidencias Avería: Unidad 6 de la CTE Nuevitas y Unidad 2 de la CTE Felton. Mantenimiento: Unidad 2 de la CTE Santa Cruz, Unidades 3 y 4 de la CTE Cienfuegos y Unidades 3 y 5 de la CTE Renté. Limitaciones térmicas: 366 MW fuera de servicio. Problemas por falta de combustible: 79 centrales de generación distribuida (423 MW). Adicionalmente, están indisponibles por falta de lubricantes 157 MW. Para el horario pico se espera la entrada de la unidad 3 de la CTE Renté con 65 MW y a recuperación de 100 MW de generación distribuida que se encuentran fuera de servicio por falta de combustible. Con este pronóstico, se estima para el pico una disponibilidad de 1905 MW y una demanda máxima de 3450 MW, para un déficit de 1545 MW, por lo que de mantenerse las condiciones previstas se pronostica una afectación de 1615 MW en este horario. De acuerdo con la UNE, en el día de ayer se afectó el servicio las 24 horas y se mantuvo afectado durante toda la madrugada de hoy. La máxima afectación en el día de ayer fue de 1651 MW a las 20:20 horas, coincidente con la hora de máxima demanda. La producción de energía de los 8 nuevos parques solares fotovoltaicos fue de 999 MWh. (Con información de la UNE)","['Apagón', 'Apagones', 'Cuba', 'Economía', 'Electricidad', 'Energía', 'Energía solar', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Unión Eléctrica (UNE)']",59,http://www.cubadebate.cu/noticias/2025/04/06/union-electrica-estima-afectacion-de-1615-mw-en-pico-nocturno-de-este-domingo/
Unión Eléctrica estima afectación de 1 635 MW en horario pico este sábado,2025-04-05T09:47:00,"Termoeléctrica Felton. Foto: Archivo. La Unión Eléctrica estima para el pico de este sábado una disponibilidad de 1 885 MW y una demanda máxima de 3 450 MW, para un déficit de 1 565 MW, por lo que de mantenerse las condiciones previstas se pronostica una afectación de 1 635 MW en este horario. De acuerdo con la nota informativa llegada a nuestra redacción, a las 7:00 a.m. la disponibilidad del SEN es de 1 755 MW, mientras que la demanda alcanza los 2 800 MW, lo que provoca una afectación de 1 068 MW. Para el mediodía, se estima una afectación de 1 180 MW. Este viernes se afectó el servicio las 24 horas y se mantuvo afectado durante toda la madrugada de hoy. La máxima afectación el viernes fue de 1 727 MW a las 20:10 horas, coincidente con la hora de máxima demanda, mayor que lo planificado por demanda superior a lo pronosticado. Entretanto, la UNE apunta que la producción de energía de los ocho nuevos parques solares fotovoltaicos fue de 1004 MWh. Estado actual del SEN Principales incidencias Averías: Unidad 6 de la CTE Nuevitas y Unidad 2 de la CTE Felton. Mantenimientos: Unidad 2 de la CTE Santa Cruz, Unidades 3 y 4 de la CTE Cienfuegos y Unidades 3 y 5 de la CTE Renté. Limitaciones térmicas: 346 MW fuera de servicio. Problemas por falta de combustible: 75 centrales de generación distribuida (565 MW). (Con información de la UNE-MINEM)","['Apagón', 'Apagones', 'Cuba', 'Economía', 'Electricidad', 'Energía', 'Energía solar', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Unión Eléctrica (UNE)']",32,http://www.cubadebate.cu/noticias/2025/04/05/union-electrica-estima-afectacion-de-1-635-mw-en-horario-pico-este-sabado/
Unión Eléctrica: Afectación en horario pico nocturno de este 4 de abril asciende a 1680 MW,2025-04-04T10:58:00,"La afectación de generación eléctrica para el horario pico nocturno de este 4 de abril asciende a 1680 MW, de acuerdo con el comunicado habitual emitido por la Unión Eléctrica . Según la empresa, a las 7:00 a.m., la disponibilidad del SEN era de 1840 MW, mientras que la demanda alcanzaba los 2750 MW, lo que provoca una afectación de 1002 MW. Para el mediodía, se estima una afectación de 1100 MW. Principales incidencias: Avería: Unidad 6 de la CTE Nuevitas y Unidad 2 de la CTE Felton. Mantenimiento: Unidad 2 de la CTE Santa Cruz, Unidades 3 y 4 de la CTE Cienfuegos y Unidades 3 y 5 de la CTE Renté. Limitaciones térmicas: 350 MW fuera de servicio. Problemas por falta de combustible: 69 centrales de generación distribuida (501 MW). Con este pronóstico, se estima para el pico una disponibilidad de 1 840 MW y una demanda máxima de 3450 MW, para un déficit de 1610 MW, por lo que de mantenerse las condiciones previstas se pronostica una afectación de 1 680 MW en este horario. El parte refiere que en el día de ayer se afectó el servicio las 24 horas y se mantuvo afectado durante toda la madrugada de hoy. La máxima afectación en el día de ayer fue de 1619 MW a las 20:00 horas, coincidente con la hora de máxima demanda, mayor que lo planificado por demanda superior a lo pronosticado. La producción de energía de los ocho nuevos parques solares fotovoltaicos fue de 934 MWh. (Con información de la Une)","['Combustibles', 'Cuba', 'Economía', 'Electricidad', 'Generación Eléctrica', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Unión Eléctrica (UNE)']",44,http://www.cubadebate.cu/noticias/2025/04/04/union-electrica-afectacion-en-horario-pico-nocturno-de-este-4-de-abril-asciende-a-1680-mw/
La UNE pronostica una afectación de 1 545 MW para el horario pico nocturno,2025-04-03T08:48:00,"Foto: Archivo/ Cubadebate. La Unión Eléctrica informó que en el día de ayer se afectó el servicio las 24 horas y se mantuvo afectado durante toda la madrugada de este jueves . La máxima afectación registrada fue de 1 518 MW a las 20:20 horas, coincidente con la hora de máxima demanda. La producción de energía de los 8 nuevos parques solares fotovoltaicos fue de 997 MWh. A las 7:00 a.m., la disponibilidad del SEN fue de 1 975 MW, mientras que la demanda alcanzó los 2 800 MW, lo que provocó una afectación de 860 MW. Para el mediodía, se estima una afectación de 950 MW. Principales incidencias Avería: Unidad 2 de la CTE Felton. Mantenimiento : Unidad 2 de la CTE Santa Cruz, Unidades 3 y 4 de la CTE Cienfuegos y Unidades 3 y 5 de la CTE Renté. Limitaciones térmicas: 464 MW fuera de servicio. Problemas por falta de combustible: 70 centrales de generación distribuida (485 MW). Con este pronóstico, se estima para el pico una disponibilidad de 1 975 MW, frente a una demanda máxima de 3 450 MW , para un déficit de 1 475 MW, por lo que de mantenerse las condiciones previstas se pronostica una afectación de 1 545 MW en este horario. (Con información de UNE-MINEM)","['Apagones', 'Economía', 'Electricidad', 'Empresa Eléctrica', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)']",8,http://www.cubadebate.cu/noticias/2025/04/03/la-une-pronostica-una-afectacion-de-1-545-mw-para-el-horario-pico-nocturno/
UNE pronostica una afectación de 1560 MW para pico nocturno,2025-04-02T09:30:00,"Foto: Estudios Revolución En el día de ayer martes se afectó el servicio las 24 horas y se mantuvo durante toda la madrugada. La máxima afectación en el día de ayer fue de 1629 MW a las 20:20 horas, coincidente con la hora de máxima demanda. Afectación superior a lo planificado por demanda superior al pronóstico. La producción de energía de los 8 nuevos parques solares fotovoltáicos fue de 958 MWh. Estado del SEN este miércoles 2 de abril A las 7:00 a.m., la disponibilidad del SEN es de 1910 MW , mientras que la demanda alcanza los 2895 MW, lo que provoca una afectación de 1143 MW. Para el mediodía, se estima una afectación de 1250 MW. Principales incidencias Avería: Unidad 2 de la CTE Felton. Mantenimiento: Unidad 2 de la CTE Santa Cruz, Unidades 3 y 4 de la CTE Cienfuegos y Unidades 3 y 5 de la CTE Renté. Limitaciones térmicas: 384 MW fuera de servicio. Problemas por falta de combustible: 74 centrales de generación distribuida (460 MW). Pronóstico para el horario pico Con este pronóstico, se estima para el pico una disponibilidad de 1910 MW y una demanda máxima de 3400 MW, para un déficit de 1490 MW, por lo que de mantenerse las condiciones previstas se pronostica una afectación de 1560 MW en este horario. Unión Eléctrica","['Combustibles', 'Cuba', 'Economía', 'Electricidad', 'Generación Eléctrica', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Unión Eléctrica (UNE)']",50,http://www.cubadebate.cu/noticias/2025/04/02/une-pronostica-una-afectacion-de-1560-mw-para-pico-nocturno/
